article_id,comment_id,parent_id,is_reply,content,likes
20250417073448551,7552222212102291876,,False,"Cơ quan chức năng cứ thử lên chợ thuốc Hapulico HN kiểm tra đột xuất, niêm phong toàn bộ tòa nhà khi kiểm tra, ko cho mang hàng ra ngoài, đảm bảo sẽ có nhiều phát hiện bất ngờ. Trách nhiệm đầu tiên và của các cá nhân tổ chức kinh doanh mặt hàng này, nhưng trách nhiệm của cơ quan quản lý dược rất cần phải xem lại.",0
20250417073448551,6076904861445517008,,False,"Phải tử hình nhưng kẻ làm hàng giả ăn uống, thuốc chữa bệnh mới răn đe được",0
20250417073448551,402190387133750560,,False,"người bệnh đã khổ còn người chăm cạn tiền còn lỡ mua nhầm thuốc giả biết nói sao, bọn lầm thuốc giả nên bỏ tù 20 năm cho họ suy nghỉ, tử hình thì nhẹ nhàng quá",0
20250417073448551,5925885951709633148,,False,Trời ơi vì đồng tiền mà n vô lương tâm quá.,0
20250417073448551,8066201362066891777,,False,Cho hỏi cơ quan chức năng trước khi công an phanh phui vụ này: HỌ ĐÃ LÀM GÌ ?,0
20250417073448551,3167087116941706514,,False,Quản lý chặt trong các khu dân cư vì bọn này toàn chui vào khu dân cư sản xuất. Dã man thật,0
20250417073448551,1580996561176675660,,False,cơ quan quản lý thị trường ở đâu mà người dân vẫn phải đóng thuế trả lương cho đội ngũ quản lý thị trường để rồi người dân vẫn phải dùng hàng giả hàng nhái hàng ko chất lượng,0
20250425180138094,2565330285818383585,,False,"Bỏ ngay khẩu hiệu NGƯỜI DÙNG THÔNG THÁI ĐI. Vì ngay những người quản lý nhà nước được học, có đủ loại bằng, có đủ máy móc, ăn lương từ thuế dân, ngồi trong phòng máy lạnh, đi ô tô biển xanh mà còn để thuốc giả, thực phẩm giả, phân bón giả .... thì sao dân đen biết được.",25
20250425180138094,2463533839326986038,,False,"Vấn nạn thuốc giả tràn ngập như vậy mà không thấy bộ trưởng y tế đâu không nhìn thấy mặt cũng không thấy nói gì ở các nước thì chắc chắn phải từ chức ngay hoặc không thì phải cách chức,,,",24
20250425180138094,8281326741583567154,,False,Nghĩa vụ và trách nhiệm của đơn vị quản lý thị trường ở đâu. Chức năng của đơn vị này là gì....?,14
20250425180138094,503459550517094831,,False,Tất cả các thành phần sản xuất và buôn bán hàng giả phải bị xử tử hình,10
20250425180138094,5892356366365572735,503459550517094831,True,"rất đồng ý, vì cái tội này như kiểu riết người hàng loạt, nó toàn làm những đồ cho trẻ con, bà bầu dùng toàn thế hệ tương lai, bọn này còn độc ác hơn chiến tranh",5
20250425180138094,5015769931832235816,,False,"Hàng giả hoành hành khắp mọi nơi trên đất nước từ rất nhiều năm, đã làm tổn hại đến sức khỏe của cả nòi giống, Giờ đây chỉ bắt giữ và xử phạt thôi sao, trách nhiệm của các cơ quan kiểm soát ở đâu, lâu nay làm gì, Phải nêu lên và nói rõ...",6
20250425180138094,7665968880438843012,,False,Cơ hội để Long Châu tăng uy tín và phát triển thương hiệu của mình lên(Kiểm soát thật chặt chẻ khoing cho thuốc giả vào thì khách hàng sẻ ủng hộ tối đa luôn…),5
20250425180138094,605904867961209152,,False,"Lên án thôi sao, hình sự hóa còn chưa thấy thoả đáng loại tội phạm này.",4
20250425180138094,4442523389794121313,,False,Nói và làm hai khoảng cách rất xa nhau chúng ta cứ chờ xem Long Châu sẽ làm được những việc gì cho xã hội.,3
20250425180138094,8302640449940879352,,False,Long Châu chủ yếu bán dược phẩm chức năng nên giàu.,3
20250425180138094,3915542161760092164,,False,"Nhiều phòng khám nha khoa sử dụng hàng xách tay, hàng nhái nhiều lắm. Anh chị em khi đi làm implant nên xem tem phụ nhập khẩu nha mới đúng đắn.",2
20250425180138094,791417688964689701,,False,Cái gì cần thuốc hãy dùng còn tránh hoặc hạn chế được bao nhiêu tốt bấy nhiêu. Nghiên cứu thêm các bài thuốc đơn giải hoặc chữa những bệnh đơn giản thì đỡ phải thuốc tây.,2
20250425180138094,8656950746441448129,,False,Kinh doanh gì nhất là thuốc rất cần thiết sự kiểm soát thanh tra của các cơ quan nhà nước.,2
20250425180138094,3775287554208635406,,False,"Phải chỉ ra người chịu trách nhiệm, nếu không xem lại bộ máy lãnh đạo",1
20250425180138094,3045415504182022378,,False,"Tóm lại người dân đâu có nhập thuốc về Việt Nam được đâu, chỉ có những cty liên quan đến y tế thôi,",1
20250425180138094,8864791511229770188,,False,"Tất cả thuốc đều giả, đều thâm nhập vào bệnh viện, nhà thuốc chứng minh rằng họ có giấy phép đầy đủ. Còn ai cấp thì phải hỏi lại Bộ Y tế.",1
20250425180138094,5091588173421939566,,False,"Các nhà thuốc lớn họ yêu cầu hóa đơn đỏ đầu vào nên thuốc giả ít vào được lắm, hóa đơn đỏ giả thường là các hóa đơn đỏ có nội dung viết tay trong khi công ty làm nghiêm chỉnh sẽ là in toàn bộ.",0
20250425180138094,5471748019751462561,,False,"Nếu đúng như lời nói của Bà thì rất là Tuyệt vời .Các cửa hàng ,siêu thị Ai Ai cũng đồng lòng như Bà thì Người Dân cũng yên tâm và cũng là con đường tiêu diệt hàng kg rõ nguồn gốc kg chất lượng",0
20250426151926615,7671467538624454185,,False,Mình cũng biết rất nhiều kho hàng giả nhưng không biết báo với ai vì có báo cũng chỉ coi như không nhìn thấy,2
20250426151926615,1466035304948592175,,False,"giờ đang xây dựng Luật: buôn ma tuý không bị tử hình mà chỉ án chung thân không được xét giảm án, thì tội phạm thuốc giả này cũng nên hưởng mức án tương tự.",1
20250426151926615,7147930470477853419,,False,Tôi thấy thuốc giả tràn lan đầy thị trường và giá thành thuốc thì đội nên quá nhiều so với thực tế.,0
20250426151926615,3446986968012502639,,False,"Đề nghị cơ quan chức năng nên công bố rõ mác nhãn, các hàng hóa giả cho toàn dân biết còn phòng tránh.",0
20250426151926615,181823313848335903,,False,Đề nghị thưởng nóng cho các đồng chí để khích lệ tinh thần trách nhiệm,0
20250426151926615,1135909752029200194,,False,Tử hình luôn những loại tội phạm đặc biệt nguy hiểm này.,0
20250421142603012,2041960076418420694,,False,"Cần phải có 1 mức án nghiêm khắc răn đe nhưng kẻ khác. Đây la hành vi nguy hiểm cho hàng nghìn người dân thậm chí cả trẻ em, gây ảnh hưởng sức khỏe bệnh tật và chết người.",3
20250421142603012,627678700637716516,,False,"Công nghiệp Dược thế giới chắc phải ""ngả mũ"" trước những sản phẩm với dây chuyền và công nghệ của những  ""Dược sĩ"" của VN.... Thật đau và buồn khi bệnh tật và tính mạng của người dân được lũ lang băm khai thác làm giàu. Rất mong các cơ quan hữu trách sẽ ""chăm sóc đặc biệt"" những ""dược sĩ"" này. Để tính mạng và cuộc sống của người dân được bảo đảm",1
20250421142603012,3910585369389754348,,False,Loại bỏ vĩnh viễn khỏi xã hội tất cả những kẻ trong đường dây này,1
20250421205513007,3599853648102178843,,False,"Người dân bức xúc vì một số lý do:
1.Sự việc kéo dài nhiều năm, nhưng địa phương từ UBND cho đến các ban ngành không ai biết.
2. Khi xảy ra sự việc, các cơ quan chức năng lúng túng, đùn đẩy, né tránh trách nhiệm. Trong khi, như một nguyên PCT nước Nguyễn Thị Doan nói là 1 mâm cơm 5 cán bộ quản lý. Nhưng khi người dân bị ngộ độc thì ông này đổ lỗi cho ông kia.
3. Chế tài xử lý còn chưa nghiêm, nhiều vụ việc xảy ra nhưng mức độ xử lý chủ yếu là phạt hành chính. Phải tăng khung hình phạt và phải bị xử lý hình sự.",0
20250417101410619,759471295519878807,,False,"bây giờ phải kiểm tra toàn quốc để xem nhà thuốc nào bán hàng giả thì phạt thật nặng, vì cái tội nhận thuốc giả để bán hại dân hại nước",1
20250417101410619,9131543365431384112,,False,"Đề nghị quản lý liên tục, hệ thống, dứt điểm... không làm kiểu phong trào, có 1 vụ rộ lên rồi im ắng, họ lại tiếp tục hoạt động, không sợ!",0
20250417101410619,597513276139953470,,False,"Chính Phủ cần chỉ đạo xử lý mạnh cả những người lợi dụng uy tín cá nhân để quảng bá sữa, thuốc cho những đối tượng sản xuất và cung cấp sản phẩm giả, để giúp an dân.",0
20250417101410619,2381447136804436254,,False,"Hết sữa giả, giờ lại đến thuốc giả...Giờ không biết sống sao đây???",0
20250417101410619,456141523723232125,,False,"Ở VN mình quản lý thị trường còn quá lỏng lẻo, còn trên không gian mạng thì còn tệ hơn nữa. Sản phẩm giả, kém chất lượng quảng cáo tràn lan nhưng vẫn thấy hiện hữu.",0
20250514102154972,8830450963637908783,,False,"Thứ nhất chúng ta không xây dựng được 1 quy chuẩn, tiêu chuẩn cụ thể rõ ràng khiến sự sản xuất và bắt chước dễ dàng. Thứ hai là buông lỏng quản lý, rồi thì có sự bảo kê lót tay làm tiền của bộ phận, cơ quan quản lý NN nên nhân dân phải ăn uống chất độc vào người cả chục năm mới phanh phui ra. Tại sao bệnh viện VN lúc nào cũng chật kín, sang bên Úc, Nhật ... bệnh viện vắng hoe, không thấy người, tuổi thọ của họ thì cao vút, mình thời nay sướng thì tuổi thọ lại ngắn ngoài 50-60 không bệnh này bệnh kia ....",3
20250514102154972,6741762543276294935,,False,"Sữa giả, thuốc giả, thực phẩm chức năng giả. Bảo sao dân Việt Nam thuộc nhóm mắc bệnh ung thư cao và chết do ung thư nhiều như vậy ! Bị đầu độc lâu ngày bằng hóa chất độc hại. Cơ quan Nhà nước quản lý thì tham ô nhận hối lộ bảo kê để bày bán tràn lan trên thị trường....",3
20250514102154972,3906210361988059403,,False,Trách nghiệm hàng giả tràn lan đấy thuộc về ai . Cần làm gì để không còn hàng giả nữa,1
20250514102154972,1562878211660725697,,False,Hi vọng chính phủ dẹp được nạn hàng giả nhất là sữa và thuốc giả.,1
20250514102154972,7343884773249133396,,False,đề nghị xử mạnh như trung quốc .,0
20250514102154972,8696741674313867071,,False,"Mong TT bắt hết những kẻ chân trong, chân ngoài hại dân, hại nước để mọi người được an tâm.",0
20250514102154972,3562841956506670378,,False,"Cái nhứt nhối nhất vẫn là thực phẩm bẩn dính thuốc tràn lan trên thị trường mà ko hề có chế tài phạt nặng, để người dân chết dần chết mòn, jo có ai quản lí, bênh ung thư tràn khắp nơi rồi...",0
20250514102154972,6279243186306528956,,False,về an toàn thực phầm cần kiểm tra các thực phẩm nhà ăn các cty  lớn các khu công nghiệp phía bắc... sức khỏe người lao động cần dk bảo vệ ..... nhiều vấn đề k tiện nói ra,0
20250514102154972,3078549188099994283,,False,"Không hề buông lỏng. Cơ quan chức năng biết hết, biết rõ là đằng khác. Còn tại sao nó vẫn tồn tại và phát triển thì ai chả biết",0
20250514102154972,5059472176680499903,,False,"Thủ tướng cho rằng ""... có sự buông lỏng của một số cơ quan và một số địa phương liên quan."" Người dân rất bức xúc, lo ngại trước tình trạng các vụ việc như các báo chí gần đây đưa tin về hàng nhái, hàng giả, hàng kém chất lượng. Vậy, trước hết phải xem xét trách nhiệm của 2 bộ chủ quản chính là Y tế và Công thương, không thể chung chung được.",0
20250514102154972,4575502074257762181,,False,"Cần có án tử hình, chung thân cho tội phạm liên quan đến hàng giả, hàng độc hại thì chúng nó mới sợ chứ cứ phạt hành chính hay tù ít năm thì không ngăn chặn được, có vào viện K mới thấy ức chế hàng giả hàng độc hại như thế nào.",0
20250514102154972,4604891824917140266,,False,"Đề nghị thanh kiểm tra hàng giả, hàng nhái của các nhà bán trên mạng như Shopy, Lazada.... họ đăng bán các sản phẩm nhái nhãn mác của các thương hiệu hàng điện máy nổi tiếng của SHARP, PANASONIC, PHILIP... với các tên nhái gây hiểu lầm như SHAHP, SRHAP hay như PENASONIC,....",0
20250427074209617,3534100542158027919,,False,"Tôi rất đồng tình với việc Bộ Công an quét mạnh tay với thị trường thuốc và thực phẩm chức năng giả hiện nay. Hẫy kiên quyết, kiên quyết hơn nữa, triệt để, triệt để hơn nữa. Tuy nhiên nhân đây cũng phải nói thêm rằng. tôi là giảng viên về hưu giảng dạy về marketing - quảng cáo,  một độc giả thường xuyên xem về các chương trình quảng cáo trên truyền hình và thú thật tôi vô cùng khó chịu với các quảng cáo mang tính lừa bịp người tiêu dùng, trong đó có các quảng cáo hàng ăn, uống.., trong đó có cả phở, mì tôm.. .Trong những quảng cáo này có sự góp mặt của nhiều nhân vật nổi tiếng và có cả những nhân vật có chức, có quyền nhưng quảng cáo vô cùng điêu toa đưa nhiều  thông tin không trung thực, không đúng về sản phẩm, dịch vụ, mang tính chất lừa dối khách hàng. Ví dụ, tô phở, bát mì tôm có quá nhiều thịt...nhưng hình ảnh này là sai sự thật. Tôi nghĩ các cơ quan chức năng cần có bộ phận kiểm duyệt có trình độ và năng lực chuyên môn. Các phương tiện truyền thông có sử dụng hình ảnh, thì hình ảnh phải đảm báo đúng, trung thực. Hình ảnh phóng đại so với thực tế là góp phần vào sự lừa dối khách hàng. cần xử lý nghiêm",8
20250427074209617,7648467484326893829,3534100542158027919,True,Phải như vậy để đưa đất nước lớn mạnh hơn,0
20250427074209617,4989247809400598552,,False,bài viét hay chúc tác giả nhiều sức khoẻ,1
20250427074209617,7402401814326630394,,False,cảm ơn bài viết này ...,0
20250417185318644,5839089177933737048,,False,"Điều tra mở rộng. Mong cơ quan pháp luật xử thật nghiêm vụ này, người dân nghèo bị bệnh bỏ đồng tiền ra mua thuốc chữa nhưng uống phải thuốc giả. Mất nhân tính con người.",0
20250418074749903,5553296330992461045,,False,Chúng tôi quan tâm nhiều hơn đến nguyên nhân quản lý nhà nước thế nào để người ta sản xuất và bán thuốc giả tràn lan thời gian dài như thế?,4
20250418074749903,7353866564726960392,,False,"""Đằng nào họ chả bị bệnh nặng"" câu nói cho vụ thuốc ung thư không đạt chuẩn.",2
20250418074749903,1667505482023142383,,False,Thuốc giả là giết người. Vậy nên họ cần xử thật nặng làm gương cho những kẻ chưa bị phanh phui.,1
20250418074749903,8856306445053680340,,False,"1- Đề nghị xử hình sự thật nặng với nhóm đối tượng giết người không gươm này  ?
2- Truy trách nhiệm hệ thống quản lý, ai chịu trách nhiệm để sản xuất và bán ra thị trường các loại thuốc với thời gian dài thế này.",0
20250506182442012,5303470210592909441,,False,"Đề nghị xử lý nghiêm các cá nhân, tổ chức sản xuất Thuốc giả và Sữa giả",1
20250506182442012,7500813449016801886,5303470210592909441,True,Đề nghị??….buồn,0
20250506182442012,4692595485527178612,,False,"cần phải thẳng tay trừng trị thích đáng những kẻ gây ra tổn hại sức khỏe con người, dân khoẻ thì nước mới khoẻ đuợc! không thể chậm trễ hơn được nữa!",0
20250506182442012,6516290204921996320,,False,"Sao không hỏi trước đó họ làm gì mà để lọt nhiều sữa, thuốc giả như vậy chứ.",0
20250506182442012,2654859811800870048,,False,"Theo tôi hàng giả thực sự không khó phát hiện . Kêu gọi nhân dân tham gia phòng chống mới thực sự hiệu quả, nếu một ngày bạn biết mà không nói thì chính người thân của bạn sẽ bỏ tiền mua những sản phẩm giả đó , có khi còn liên qua đến tính mạng .
Thứ 2 khu vực quản lý vào ra bất thường cũng cần kiểm tra theo dõi địch như nào mà ta còn bắt dc chứ vài thằng sản xuất giả rất dễ phát hiện có muốn ko thôi",0
20250506182442012,1944407727414475581,,False,"Theo ông Thuấn  thông báo  là Bộ quản lý theo cách tiên tiến của nước ngoài là để cho doanh  nghiệp tự công bố chất lượng sản phẩm nên làm giả là do doanh nghiệp. thế vai trò kiểm tra chất lượng của Bộ y tế nằm ở đâu ? đơn vị Quản Lý thị trường, đơn vị bảo vệ quyền lợi người tiêu dùng cùng đơn vị an toàn vệ sinh Thực Phẩm sinh ra để làm gì ?",0
20250506182442012,4598738949807256155,,False,Điều quan trọng nhất là điều tra xem ai là người bắt tay với các đơn vị sản xuất hàng giả để đưa được vào trong các bệnh viện. Cá nhân tôi không tin là sữa giả được đưa vào một cách tự nhiên mà không có sự bao che tiếp tay của ai đó. tất cả chờ kết quả điều tra của cơ quan chức năng.,0
20250417184137983,4480776078002081692,,False,Án tử mới răng đe được,0
