article_id,comment_id,parent_id,is_reply,content,likes
4818471,57822507,57808961,Yes,"Tôi đúc kết ra một định luật dành cho những người mua thực phẩm chức năng, đầu tư online siêu lợi nhuận, việc nhẹ lương cao,... là:""Nhiều người chỉ tin vào những gì họ muốn nghe, họ không muốn tin vào những gì người khác nói mà họ chưa nghĩ tới, dù đó là sự thật""Vì vậy, bạn có đưa sách giáo khoa ngành y cho họ đọc và giải thích cho họ chưa chắc họ đã tin, đừng mơ nói miệng mà họ tin. Họ sẵn sàng tìm mọi bằng chứng để chỉ trích, chứng minh là bạn sai, dồn bạn đến đường cùng trước khi họ lắng nghe những gì bạn nói.Bạn đừng trách vì sao không có ai đưa tin chính thống. Tin chính thống đầy ra đó ngay chính bạn cũng không để ý mà chỉ lo đòi hỏi.Ví dụ, vitamin có ghi liều dùng không? Có. Vậy có nghĩa là nếu dùng thừa sẽ không tốt. Sách giáo khoa không thể nào đi nói với bạn từng chi tiết một mà chỉ nói ""nguyên lý"" như thế. ""Không dùng quá liều chỉ định.""Glucosamin, Collagen có phải là thuốc không? Không phải. Vậy bạn có thể ăn sụn và da thay thế. Sụn và da có độc không? Không! bạn ăn cả ký cũng chỉ ói ra thôi. Nhưng uống viên Glucosamin hay Collagen nhiều quá coi chừng có độc đấy. Nó không độc vì glucosamin hay collagen mà độc vì các chất phụ gia như màu, mùi, chất bảo quản, ... họ thêm vào để tạo nên viên, chưa kể nấm mốc.Sách giáo khoa không quảng cáo cho sản phẩm nào nên chỉ nói nguyên lý, không nói cụ thể. Bạn phải tự tư duy thêm hoặc hỏi nhân viên y tế chứ không có ai viết tất cả mọi thứ để giải thích cho từng thông tin bát nháo kia được.",8
4818471,57912424,57808961,Yes,"@Tèo em: Ngay cả thịt cá, rau củ quả ăn hằng ngày còn chỉ nên ăn ở mức độ vừa phải, hợp lý chứ cũng đâu có nên ăn nhiều nữa là thuốc men, tpcn. Nhà sản xuất họ sẽ có tờ hướng dẫn sử dụng, ghi rõ liều dùng, thời gian sử dụng rất rõ ràng trên đó, bs kê đơn cũng sẽ chỉ kê số lượng nhất định. Chịu khó đọc chút thì sẽ có đầy đủ thông tin",1
4818471,57807726,57807726,No,"CÂU ""SẢN PHẨM NÀY KHÔNG PHẢI LÀ THUỐC, KHÔNG THAY THẾ ĐƯỢC THUỐC CHỮA BỆNH"" THƯỜNG ĐƯỢC ĐỌC TO KHI QUẢNG CÁO HAY GHI TRÊN SẢN PHẨM. NHƯNG, XU HƯỚNG ""THÀNH THẬT"" NÀY TẮT LỊM DẦN VÌ CƠ QUAN QỦAN LÝ DƯỢC KHÔNG QUAN TÂM NGƯỜI BỆNH HIỂU BIẾT THẤP. BÂY GIỜ THÌ ""THỰC PHẨM CHỨC NĂNG"" BIẾN THÀNH ""THỰC PHẨM BẢO VỆ SỨC KHOẺ"" LẠI KHIẾN NGƯỜI TIÊU DÙNG YÊN TÂM HƠN(!). CẢM ƠN TÁC GIẢ BÀI VIẾT ĐÃ VẠCH RÕ TÁC DỤNG CỦA LOẠI ""THẦN DƯỢC"" NÀY, GIÚP CHO CHO NGƯỜI TIÊU DÙNG BIẾT TỈNH TÁO KHI MUA.",43
4818471,57808163,57808163,No,"Hiện tại, các chợ ở TPHCM nhiều sản phẩm ko rõ nguồn gốc xuât xứ, từ sản phẩm tươi sống như thịt, cá... đến các sản phẩm đóng gói, bày bán dưới lòng đường. Mà k thấy cơ quan nào kiểm tra? dân đành phải mua mà k thấy được bảo vệ ?",27
4818471,57834978,57808163,Yes,"Tui từng đi chợ mua gà vịt quá dở, nhớ có lần mua miếng gà về không ăn được vứt luôn. Nay đi siêu thị thì đỡ dở hơn 1 chút nhưng không ngon.",1
4818471,57808250,57808250,No,"Thực phẩm chức năng hiện nay đang được tin dùng trên thế giới củng như tại Việt Nam. Người tiêu dùng hiện nay củng có ý thức hơn trong việc nhận biết và sử dụng. Tuy nhiên một bộ phận không nhỏ tin vào những lời quảng cáo trên các phương tiện truyền thông không đúng với công dụng của sản phẩm. Tôi không biết do đâu nhưng việc kiểm soát và hạn chế sai phạm không phải là quá khó. Thứ nhất là làm tốt khâu kiểm định và xác thực thành phần chất lượng ban đầu khi đăng ký sản phẩm, Thứ 2 là kiểm soát tốt các nhà máy sản xuất, Thứ 3 là hâu kiểm sản phẩm nào vi phạm thì phạt nặng và rút giấy phép nếu không đủ chất lượng lưu hành. Thứ 4 thường xuyên kiển tra trên các phương tiện truyền thông nếu quảng cáo không đúng sự thật và sản phẩm không được đăng ký đảm bảo chất lượng thì phạt thật nặng và truy tố hình sự nếu ảnh hưởng đến người tiêu dùng. Nếu làm được như thế thì sau một thời gian ngắn thôi sẽ đảm bảo được sự trong sạch của ngành hàng tpcn.",24
4818471,57809807,57809807,No,"Thêm một điều nữa là giá TPCN sản xuất tại VN lại giá khá cao, ngang hoạc hơn so với sản phẩm ở những nước phát triển. Như người thân mình đang sử dụng một sản phẩm tầm giá 100.000 VND/ 1 hộp nhưng một lần uống là 3-5 viên, ngày uống 3 lần. Mình tính ra thì 5 ngày đã hết một hộp, một tháng uống đúng liều lượng phải 4-5 hộp, tổng giá là 400.000 VND -500.000 VND. Một sản phẩm tương tự như thế mình mua ở Âu Châu hay Mỹ tầm giá $15-$25, sử dụng 1-2 viên /1 - 2 lần/ 1 ngày từ 1 tháng đến 1.5 tháng. Và lương nhân công của họ thì cao hơn so với VN mình nhiều.",14
4818471,57815365,57809807,Yes,"Tôi cũng dùng thực phẩm chức năng nhưng né hàng Việt ,chỉ mua của những nước phát triển hàng đầu thế giới. Giờ mua trên mạng cũng không khó, sử dụng tốt thì mua tiếp. Nói gì thì nói công nghệ và quy trình kiểm soát chất lượng của họ thì hơn hẳn mình rồi.",1
4818471,57912574,57809807,Yes,"Cái này mình thấy đúng ạ. So sánh cùng loại TPCN như nhau nhưng TPCN của Mỹ, Úc.. rẻ hơn của VN rất nhiều. Mà hãng sản xuất của Mỹ, úc thì lâu đời và rất nổi tiếng, Nhà SX của Việt Nam thì mình có khi còn nghe lần đầu. Chính vì thế TPCN mình luôn mua của các hãng uy tín của nước ngoài mà không bao giờ mua hàng của VN. Cũng muốn ủng hộ hàng Việt, nhưng ngoài vấn đề về giá cả thì chất lượng hàng Việt cũng khó so sánh với các hãng lớn của nước ngoài.",2
4818471,57921521,57809807,Yes,"@thichcommentdao1111: Cái mình không thích nhất là nghe giá mỗi hộp thì rẻ, nhưng tính lại thì cao hơn chưa nói đến tuổi đời của thương hiệu. Mà không riêng gì TPCN, một số sản phẩm khác thương hiệu Việt cũng kiểu kinh doanh như vậy. Mình cũng muốn ủng hộ hàng Việt và cũng hay đặt dấu hỏi sản phẩm này có vì quyền lợi khách hàng Việt không.",2
4818471,57809826,57809826,No,"Kể cả nhà sản xuất của Việt Nam đạt GMP thì phần lớn sản phẩm TPCN của họ bán ra cũng kém chất lượng và có thể gây hại cho sức khỏe con người, hơn nữa pháp luật Việt Nam cũng quy định khá lỏng lẻo trong việc kiểm soát chất lượng này nên các nhà sản xuất cứ mặc nhiên tung hoành. Nếu chị Lan cần mình có thể cung cấp một số thông tin hữu ích về vấn đề này.",8
4818471,57811345,57811345,No,"Theo tôi cần tuyên truyền để người dân hiểu rõ thủ đoạn thành lập các hội nhóm kinh doanh để tránh người dân bị lôi kéo tham gia thì mới phá vỡ thế cục được.Tôi có một cô bạn năm nay 43 tuổi, đang là cán bộ nhà nước với tổng thu nhập hàng năm tầm 200 triệu. Thế mà được một người trong cùng cơ quan rủ đi tham gia hội nhóm kinh doanh thực phẩm chức năng của 1 thương hiệu ""lạ"" rồi cô ấy mua sản phẩm dùng cho bản thân, sau lại cho cả con nhỏ dùng mặc dù sản phẩm đó hướng tới đối tượng là người lớn tuổi.Rồi cứ cuối tuần là nhóm đó yêu cầu đến ""văn phòng"" để giao lưu và báo cáo doanh số bán hàng. Để đạt được doanh số, cô bạn tôi tìm cách bán cho hết họ hàng, bạn bè, thậm chí cả tôi là bạn học từ cấp 2 cô ấy cũng liên lạc để bán sản phẩm. Khi tôi hỏi vậy giờ thu nhập từ hàng này được bao nhiêu, cô ấy nói được tầm 3 triệu 1 tháng nhưng mà vui, thoải mái. Cô ấy đang có ý định nghỉ việc nhà nước để tập trung toàn thời gian bán hàng vì thấy nhiều người nói có thể kiếm được hàng trăm triệu 1 tháng.",7
4818471,57810079,57810079,No,"Thực phẩm chức năng nhắm vào đối tượng chủ yếu là người có tiền, có điều kiện. Bởi vậy mọi lời quảng cáo, giới thiệu về sản phẩm đều chung một nội dung là ""nâng cao sức khoẻ"". Ai cũng biết ""sức khoẻ là vàng"", mà người có tiền thì lại càng quan tâm đến điều này. Sản phẩm ấy có đắt cỡ bao nhiêu (thậm chí càng đắt thì chắc là càng tốt (!)) thì họ lại càng săn lùng, tìm mua về sử dụng cho bằng được. Các nhà sản xuất TPCN đã nghiên cứu và khai thác triệt để cái tâm lý ấy để đưa ra những ""sản phẩm tăng cường sức khoẻ"". Họ đang thắng đậm trong cuộc đua cung cấp sản phẩm TPCN ra thị trường - một thị trường béo bở và họ còn sống tốt dài dài...",7
4818471,57814883,57810079,Yes,"Họ không chừa một ai, có sp đắt tiền và cũng đầy sp rẻ tiền (chỉ cần thử tìm hiểu về dầu cá là đủ thấy rank giá nó chạy 1 khoảng xa thế nào). Nhiều người không khá giả gì nhưng khi vô nhà tôi vẫn bị ""choáng ngợp"" bởi số chai lọ TPCN mà họ đang sử dụng.Thật lạ lùng, người đang khỏe mạnh, sống ở xứ đầy nắng gió, trái cây tươi tốt 4 mùa, răng đủ cả 32 chiếc, tiêu hóa tốt, mà lại cứ bỏ tiền ra mua mấy viên vitamin trôi nổi về uống.",2
4818471,57822518,57810079,Yes,@Bùi Thu Hiền: Răng tui có 28 chiếc tui cũng không cần mua lọ nào!,0
4818471,57809501,57809501,No,"Thật mệt mỏi, tốn tiền, tốn thời gian, sức khỏe tâm lý khi người thân đòi mua các loại ""thần dược"" này. Toàn các loại đánh vào tâm lý người lớn tuổi, người bệnh mãn tính. Uống vào là hết đau nhức xương khớp, sáng mắt, ngủ ngon, ... Khẩn thiết đề nghị cơ quan quản lý thẩm tra, kiểm định, thử nghiệm trước khi cho phép lưu hành cũng như kiểm soát chặt chẽ nội dung quảng cáo",7
4818471,57812231,57812231,No,Bảo sao giờ bệnh nhân chạy thận nhiều quá trời luôn.,6
4818471,57815017,57812231,Yes,"Ngoài ra có một chiêu trò khác để quảng cáo và bán hàng là họ bịa ra đấy là một đề tài nghiên cứu khoa học của nghiên cứu sinh X.. Y.. ở Mỹ, châu Âu hay nước nào đó. Công trình đã bảo vệ thành công tại ĐH: A,B,C..và đã được một số hãng dược phẩm Y, Z nổi tiếng ở nước ngoài hỏi mua với giá hàng triệu USD nhưng tác giả không bán mà muốn giành cho đồng bào Vietnam. Thêm một chiêu nữa là họ chỉ bán on line qua một trang Web có số điện thoại họ lập ra chứ không giao cho các cửa hàng Pharmacy bán vì họ nói như vậy sẽ tăng chi phí",2
4818471,57810994,57810994,No,"đừng đổ cho người dân, trách nhiệm của cơ quan chức năng",6
4818471,57809678,57809678,No,"Không phải riêng thực phẩm chức năng đâu, nhiều mặt hàng không thể kiểm định được chất lượng tức thời như sữa cho trẻ, mỹ phẩm cho phụ nữ đều được quảng cáo như là thuốc tiên, dùng một lần trường sinh bất lão! Chỉ đơn giản là vì nó lợi nhuận quá nhiều, hay nói cách khác là trấn lột người tiêu dùng một cách trắng trợn mà vẫn không bị ai truy xét!",4
4818471,57813327,57813327,No,Chả hiểu tự nhiên uống thêm 1 đống thuốc vào người cho thận và nội tạng tha hồ lọc,2
4818471,57811642,57811642,No,"Vâng đúng ! Từ quảng cáo ,hội thảo , mượn danh các nhà dinh dưỡng,bác sĩ nổi tiếng gây niềm tin cho dân chúng để tiêu thụ những sản phẩm được thổi lên thành siêu thực phẩm đó là thực phẩm chức năng,chính nó đã tạo nên những nhận thức lệch lạc méo mó ,không ít người còn tin theo và bác bỏ cả hệ thống y tế đồ sộ của thế giới. Thật kinh khủng.",2
4818471,57810931,57810931,No,"Là người tiêu dùng, hãy tự biết bảo vệ mình hãy dùng những loại thực phẩm chức năng có nguồn gốc rõ dàng của các công ty lớn đẳng cấp thế giới. Chớ nên dùng loại trôi nổi, tự chế... Đôi khi nhìn rất giống nhau nhưng những công thức độc quyền, công nghệ sản xuất cao cực khó bắt chước. Các công ty tầm cỡ quốc tế luôn có những bí quyết công nghệ cao như vậy vì họ sở hữu đầy đủ các bằng sáng chế, giải thưởng, hệ thống phòng thí nghiệm và hệ thống nhà khoa học đảm bảo chất lượng.",2
4818471,57809971,57809971,No,"Mình cũng hay dùng thực phẩm chức năng của Mỹ, Nhật... bán tại các nhà thuốc lớn, mình cũng lo là có đúng xuất xứ như nhãn ghi trên bao bì không nữa. Việc này cần có cơ quan chức năng của nhà nước quản lý chặt để người dân an tâm.",2
4818471,57809955,57809955,No,hàng giả còn đáng sợ hơn.,2
4818471,57809363,57809363,No,"Thật sự rất cần quy định về thắt chặt quảng cáo 'Thực phẩm chức năng"", nhiều hôm bật tv hay vài trang mạng lên mình thấy xuất hiện quá nhiều xong quảng cáo thổi phồng lên quá mức luôn ấy",2
4818471,57819508,57819508,No,"Quan trọng là mức phạt không đủ để răn đe. Nếu mức phạt đủ cao đảm bảo dẹp ngay, như sản xuất không có GMP thì bắt thu hồi lại toàn bộ sản phẩm từ khi sản xuất, tịch thu toàn bộ tiền bán sản phẩm đó cộng thêm tiền phạt tính theo doanh thu. Đồng thời sản phẩm đó phải đưa đi kiểm định xem có gây hại cho sức khỏe không để xử lý hình sự tiếp. Còn quảng cáo phóng đại thì cho tội danh hình sự lừa đảo, đồng thời nơi phát quảng cáo cũng bị xử lý",1
4818471,57816282,57816282,No,"Mình học đại học y đa khoa cũng thuộc trường top, 3 năm học sau đại học, không một bài giảng nào của thầy cô nói về thực phẩm chức năngHay mình bỏ học hôm đó nhỉ các cậu",1
4818471,57816020,57816020,No,TPCN ở nước ngoài bán đầy trên kệ (được phép lưu hành). Còn Bs kê đơn TPCN để ăn huê hồng mấy trăm % thì nên xem lại đạo đức hành nghề của BS.,1
4818471,57815289,57815289,No,"thuốc thì 1 thậm chí 1/10 mà quảng cáo 10, đúng là tội ác, không có đạo đức lương tâm con người. Mong cơ quan chức năng có biện pháp quản lí và chế tài thật lãnh vực này cho người bệnh nhờ.",1
4818471,57810335,57810335,No,Theo ý kiến cá nhân tôi chỉ cần ghi trên sản phẩm dòng chữ (Sản phẩm này không phải là thuốc) to rõ ràng là người thông minh có thể tự lựa chọn được sản phẩm cho mình.,1
4818471,57809695,57809695,No,phòng bệnh tác dụng rất nhiều hơn chữa bệnh. đến lúc bệnh rồi mới phải dùng thuốc thì cũng vật vã mới khỏi. Vì vậy thực phẩm chức năng luôn luôn và luôn luôn quan trọng hơn thuốc..,1
4818471,59764418,59764418,No,"Hôm nay có xem clip bài phát biểu của chị về công tác thanh tra. Bài phát biểu của chị đánh trúng vào điểm hạn chế của tiến trình thanh tra có kế hoạch. Có lẽ ý nghĩa của thanh tra theo kế hoạch là để tăng sự minh bạch tránh lạm dụng trù dập doanh nghiệp. Tuy nhiên, thanh tra theo kế hoạch có lổ hỏng rất lớn đã biến công tác thanh tra chỉ còn tính hình thức không hiệu quả. đềv xuất thanh tra đột suất của chị rất hay và chỉ cần xây dựng một bộ quy tắc để hạn chế việc lạm quyền, nhũng nhiễu, và trù dập doanh nghiệp trong công tác thanh tra. Riêng viêc ngăn chặn hàng giả hàng kém chất lượng đòi hỏi sự đồng bộ và quyết liệt của tất cả ban ngành từ cấp phép, đến thẩm định chất lượng, thanh tra, và cơ quan phòng chống tham nhũng. Thanh tra chỉ là một mắt xích trong công tác ngăn chặn hàng giả và sẽ không bao giờ đủ nếu chỉ dựa vào công tác thanh tra.",0
4818471,57864793,57864793,No,"Ngay cả những người được giáo dục nhiều, cũng chỉ vì công dụng mà quên đi việc tìm hiểu sản phẩm. Ví dụ như 1 số sản phẩm sử dụng thành phần mà chỉ có trong thuốc chữa, chứ ko phải thực phẩm chức năng, tuy nhiên đưa vào và lấy tên thực phẩm chức năng thì bán được giá cao, cũng như đem lại hiệu quả rõ rệt khiến người dùng tin sái cổ. Cũng như không quản lý các công ty nhãn hiệu đó, ở nước ngoài bị quản lý chặt thì không có sản phẩm đấy hoặc liều lượng thấp trong mức cho phép của thực phẩm chức năng thôi, nhưng sang VN thì vì lợi nhuận, họ sẵn sàng tăng liều lên và gắn tên thực phẩm chức năng vào. Tôi gặp rất nhiều và khuyên họ nhưng ko ai chịu tin vì dùng nó hiệu quả. THÌ NÓ HIỆU QUẢ THẬT, NÓ LÀ THUỐC MÀ QUÝ VỊ, PHẢI ĐƯỢC KÊ ĐƠN",0
4818471,57836704,57836704,No,"Nghe đoạn đầu về sản xuất thực phẩm chức năng bằng ""công nghệ xô chậu"" mà sợ hãi. Đặc điểm của phần lớn thực phẩm chức năng là sử dụng thường xuyên, lâu dài; như vậy nếu sản phẩm có độc hoặc gây hại nghĩa là người tiêu dùng đang nạp thứ chất độc đó vào người đều đặn mỗi ngày. Sản xuất hàng dỏm thế này nên đưa vào khung xử lý hình sự mới mong cải thiện.",0
4818471,57817173,57817173,No,"Những ai đang uống những viên vitamin các loại thì hãy đọc và quyết định có nên hay không nhé, bổ đâu không thấy chỉ thêm bệnh tật vào người.",0
4818471,57816277,57816277,No,"Thực phẩm chức năng ngoài bao bì hộp đẹp sang trọng là chấm hết . Công dụng của nó thì chỉ người SX biết , người uống thì cũng tin đó là thuốc chữa được bệnh .",0
4818471,57815247,57815247,No,Chị Phong Lan nhận xét và viết rất đúng với thực tế. Dự làm trong lĩnh vực đào tạo - tư vấn Hệ thống quản lý chất lượng - Hệ thống An toàn thực phẩm và trong đó cũng có tư vấn GMP cho Thực phẩm Bảo vệ sức khoẻ - thực phẩm chức năng nên thực trạng này là có thực,0
4818471,57815181,57815181,No,"Quá đúng, cần quản lý thật chặt chẽ,để người dân đỡ tốn tiền vô bổ",0
4818471,57813824,57813824,No,"""Không phải là thuốc , không có tác dụng chữa bệnh "" vậy uống vào để làm gì nhỉ ?",0
4818471,57813733,57813733,No,"Về các quy định pháp luật liên quan đến TPCN hiện nay khá đầy đủ. Vấn đề là kiểm soát không chặc chẽ và các mức phạt còn quá thấp. Nếu người sản xuất, kinh doanh hay quảng cáo cho TPCN biết rằng mức phạt bằng gấp 10, gấp 100 lần số lợi thu được, thì họ sẽ không dám vi phạm. Cũng vì thế quy định bác sĩ không được kê toa TPCN trong điều kiện hiện nay là hợp lý, cũng vì mức phạt nếu có, quá thấp so với lợi nhuận thu được.",0
4818471,57813398,57813398,No,"Nhiều chiến dịch quảng cáo hiện nay đang thổi phồng công dụng của thực phẩm chức năng, biến chúng thành những ""thần dược"" với hàng loạt bình luận giả mạo. Điều này khiến một số người tiêu dùng tin tưởng hoặc ít nhất là quyết định mua thử để điều trị bệnh. Chỉ cần một lượng nhỏ người mua thử cũng đã đủ để tạo ra doanh số đáng kể cho các sản phẩm này.Việc kiểm soát và xử phạt nghiêm khắc các hành vi quảng cáo sai lệch là cần thiết. Đồng thời, cần thắt chặt các quy chuẩn về thực phẩm chức năng (TPCN), coi chúng như các chất có ảnh hưởng đến sức khỏe và đưa vào quản lý bởi Bộ Y Tế. Nếu để tình trạng quảng cáo và mua bán tự do không kiểm soát tiếp diễn, sẽ gây ra những hệ lụy không chỉ cho sức khỏe mà còn ảnh hưởng tiêu cực đến tài chính của các gia đình.",0
4818471,57812312,57812312,No,"Ngoài nguồn gốc xuất xứ thì còn vấn đề dán nhãn. VD nhãn ""thực phẩm chức năng"" quá rộng và mơ hồ, nhãn ""thực phẩm bảo vệ sức khỏe"", ""thực phẩm bổ sung"" gây hiểu nhầm, .... Rồi vấn đề dạng trình bày, công thức VD đã là thực phẩm thì không nên có hình thức gây nhầm lẫn với thuốc như viên nén, viên nang,... hoặc chứa cao chiết xuất, hoạt chất tinh khiết, thành phần dược liệu, cây thuốc ... Rồi sự trá hình, nhập nhèm giữa thuốc đông y với thực phẩm chức năng. Nên siết chặt phân loại và dán nhãn, yêu cầu thử nghiệm an toàn, thử nghiệm lâm sàng và yêu cầu cấp phép lưu hành, quy định quảng cáo, kê đơn, tư vấn sử dụng, ... đối với từng loại. Như vậy có thể có những phân loại, nhãn mới VD ""thực phẩm y học"", ""thực phẩm hỗ trợ điều trị"" có thử nghiệm lâm sàng chứng minh an toàn-hiệu quả và bác sĩ, dược sĩ có thể tư vấn, kê đơn cho bệnh nhân.",0
